rank,video_id,title,view_count,duration,url
1314,eCzFwiw2t0c,Piers Morgan's HEATED Debate With Nadhim Zahawi On Question Time!,39000,174,https://www.youtube.com/watch?v=eCzFwiw2t0c
1315,Jga1yTYANm4,Piers Morgan Reacts To The Week's Most Viral Moments! | PMU,39000,264,https://www.youtube.com/watch?v=Jga1yTYANm4
1316,MadcwgxJDIo,Feminist CALLS OUT Piers Morgan For Mansplaining! | PMU,39000,287,https://www.youtube.com/watch?v=MadcwgxJDIo
1317,brGBQz0Mhvc,Tom Cruise On The Queen! Prince William Booed At FA CUP? | Brain Dump,39000,520,https://www.youtube.com/watch?v=brGBQz0Mhvc
1318,fcoRwacXu30,"""I'm Heartbroken"" - Sharon Osbourne's Reaction To HM Queen Elizabeth II's Death",38000,403,https://www.youtube.com/watch?v=fcoRwacXu30
1319,PV8XC2-CIt8,"Prince Harry and Meghan Markle “CAN'T BE COMPARED!"" To Nelson Mandela Says Grandson",37000,456,https://www.youtube.com/watch?v=PV8XC2-CIt8
1320,c8ouICgnvWk,Welcome To Piers Morgan Uncensored,37000,35,https://www.youtube.com/watch?v=c8ouICgnvWk
1321,znQ7PHcWwHM,HEATED Debate Over Donald Trump's Arrest and New York Court Appearance,36000,771,https://www.youtube.com/watch?v=znQ7PHcWwHM
1322,6bydf7Ei0Yo,"""You Compared Migrants To FLYING ANTS!?"" Piers Morgan CALLS OUT Henry Bolton",36000,756,https://www.youtube.com/watch?v=6bydf7Ei0Yo
1323,1PfvrXmDcN8,A HEATED Debate Over Just Stop Oil's Climate Protest Methods!,36000,449,https://www.youtube.com/watch?v=1PfvrXmDcN8
1324,x9LP7Z29V4c,"""INNOCENT Until Proven GUILTY!"" Lady C on Prince Andrew's Settlement",36000,514,https://www.youtube.com/watch?v=x9LP7Z29V4c
1325,52Jm64oUslk,We Had 38 Complaints!? Plus Victoria Beckham on Body Image | Brain Dump,36000,480,https://www.youtube.com/watch?v=52Jm64oUslk
1326,kQd85Z-lR9w,Australian Prime Minister Anthony Albanese's Fascinating Story About Finding His Dad,35000,807,https://www.youtube.com/watch?v=kQd85Z-lR9w
1327,WCWG8-0hWK4,"""They Got Rich From SLAVERY!"" Professor Andrews on The Royal Family",35000,465,https://www.youtube.com/watch?v=WCWG8-0hWK4
1328,2nowo6Vr5cE,Piers Morgan Challenges Donald Trump Over 'Rigged' Election Claims,35000,39,https://www.youtube.com/watch?v=2nowo6Vr5cE
1329,u_rz-hhrAPo,Brain Dump: Ricky Gervais Cancelled? And Trump on Twitter | PMU,34000,575,https://www.youtube.com/watch?v=u_rz-hhrAPo
1330,JUsJVzY5anc,"Gordon Brown: ""Putin Could Be Tried As A War Criminal In WEEKS""",33000,630,https://www.youtube.com/watch?v=JUsJVzY5anc
1331,SyurjoLgryg,"""Tyson's Had Enough!"" Frank Warren on Tyson Fury vs Anthony Joshua Fight",33000,414,https://www.youtube.com/watch?v=SyurjoLgryg
1332,W3B9pfoIAJc,"""Elon Musk Is A SUPERHERO!"" Elon Musk's Dad Errol On SpaceX Technology",33000,552,https://www.youtube.com/watch?v=W3B9pfoIAJc
1333,ivi1QvvdFn4,"Kwasi Kwarteng: ""Nicola Sturgeon's Woke Agenda Blew Up In Her Face!""",32000,1425,https://www.youtube.com/watch?v=ivi1QvvdFn4
1334,MLGCEnmFzy0,Meghan and Harry Return For Jubilee! And Goodbye to Ellen the Hypocrite | Brain Dump,32000,469,https://www.youtube.com/watch?v=MLGCEnmFzy0
1335,WGlV3vqjOj0,Donald Trump Hints At Running For President In The 2024 U.S Election | PMU,32000,291,https://www.youtube.com/watch?v=WGlV3vqjOj0
1336,kEBPah--jtU,Moses Itauma Speaks To Piers Morgan Ahead Of Heavyweight Fight vs Hrgović | Full Interview,31000,2431,https://www.youtube.com/watch?v=kEBPah--jtU
1337,DcmCB-Vblq8,"""It's A Need To Be A Victim!"" Trevor Noah Claims UK 'Racist' Towards Rishi Sunak",31000,364,https://www.youtube.com/watch?v=DcmCB-Vblq8
1338,dl-h9HcueWM,"""Boris LIED To Us!"" Piers Morgan Grills Conservative Over New Partygate Photos",31000,398,https://www.youtube.com/watch?v=dl-h9HcueWM
1339,0vJplwkMX0s,"Andrew Tate Hints To Piers Morgan He ""Might Be SECRETLY MARRIED""!?",30000,239,https://www.youtube.com/watch?v=0vJplwkMX0s
1340,1XFg5ZKdTFU,"""He Is SO ARROGANT!"" Esther on The Behaviour Of Prince Andrew",30000,426,https://www.youtube.com/watch?v=1XFg5ZKdTFU
1341,L5nfZJJv6H0,"""They Used My Face To Divide The Country"" - QAnon Shaman Jacob Chansley SLAMS Corrupt Justice System",29000,447,https://www.youtube.com/watch?v=L5nfZJJv6H0
1342,1aKlW3YbiJQ,Piers Morgan Gets Tobias Ellwood To Delete Afghanistan Video And Admit It Was A 'Mistake',29000,733,https://www.youtube.com/watch?v=1aKlW3YbiJQ
1343,4fv4Uz_i1iQ,"""We Have ONE Chance With AI!"" Professor Warns Of Artificial Intelligence's Threat To Humanity",29000,492,https://www.youtube.com/watch?v=4fv4Uz_i1iQ
1344,zyCdc_VaEdo,Denmark's Nadia Nadim Opens Up To Piers Morgan About Her Mother's Death,29000,850,https://www.youtube.com/watch?v=zyCdc_VaEdo
1345,SBErTY1Z2sk,Succession Actor Brian Cox's Inspiring Interview With Piers Morgan | PMU,29000,667,https://www.youtube.com/watch?v=SBErTY1Z2sk
1346,Bj_awesmmPs,"""Trump Could Announce 2024 Presidency TONIGHT!"" Piers Morgan Reacts To US Midterm Elections",28000,328,https://www.youtube.com/watch?v=Bj_awesmmPs
1347,imMuME5Oppk,"""It WILL Get WORSE!"" Tom Bower on Prince Charles Receiving £1M From Bin Laden Family",28000,544,https://www.youtube.com/watch?v=imMuME5Oppk
1348,o9seV-0cMAY,"Donald Trump on Harry and Meghan, The Queen and Prince Andrew | PMU",28000,443,https://www.youtube.com/watch?v=o9seV-0cMAY
1349,eSn-cX-zntc,"""The Home Secretary Is A KNOB!"" Shaun Ryder and Tomi Lahren Debate Cannabis Laws",27000,521,https://www.youtube.com/watch?v=eSn-cX-zntc
1350,2KrsD9_UVUM,"""Andrew Is A Grieving Son!"" Richard Defends Prince Andrew's Involvement in Queen's Funeral",27000,436,https://www.youtube.com/watch?v=2KrsD9_UVUM
1351,8D_LcDk0KZM,Інтерв'ю президента Зеленського та першої леді Зеленської з Пірсом Морганом,27000,3521,https://www.youtube.com/watch?v=8D_LcDk0KZM
1352,nQ9SUVTkRdg,Rishi Sunak Explains New Plan To Tackle Illegal Immigration,26000,347,https://www.youtube.com/watch?v=nQ9SUVTkRdg
1353,p6UnGTWUWBU,Piers Morgan Interviews Mark Hamill On Returning As Luke Skywalker and More,26000,770,https://www.youtube.com/watch?v=p6UnGTWUWBU
1354,kDN_zXtlYII,Jeremy Kyle and Grace Blakeley Have A HEATED Debate Over Immigration,26000,538,https://www.youtube.com/watch?v=kDN_zXtlYII
1355,8EfhRXoCplI,"Tyson Fury's Message, Matthew McConaughey's Speech and More! | PMU",26000,363,https://www.youtube.com/watch?v=8EfhRXoCplI
1356,Cu0jbA1eRuQ,"Piers Morgan On The Texas School Shooting, Gun Control And A Tribute To The Victims",26000,632,https://www.youtube.com/watch?v=Cu0jbA1eRuQ
1357,sRSybeSZHNQ,"Biden ""Creating Banana Republic"" Over Attacks On Donald Trump Via Department Of Justice",25000,589,https://www.youtube.com/watch?v=sRSybeSZHNQ
1358,gZ0ciwVgNX8,"""They Only Help Themselves!"" Greg Gutfeld Mocks Harry and Meghan | PMU",25000,530,https://www.youtube.com/watch?v=gZ0ciwVgNX8
1359,DlWHvrVzFDs,"""Public Disruption is NECESSARY!"" Insulate Britain Defend Their Protest Methods | PMU",25000,664,https://www.youtube.com/watch?v=DlWHvrVzFDs
1360,JlmZYRxR9XQ,Brain Dump: Meghan Markle Cancelled By Netflix and Trevor Noah Roasts Biden | PMU,25000,520,https://www.youtube.com/watch?v=JlmZYRxR9XQ
1361,QpBPjCYpQnI,Donald Trump: Queen Should Strip Harry And Meghan's Titles,25000,56,https://www.youtube.com/watch?v=QpBPjCYpQnI
1362,O3OMlwawtok,"Prince Harry, The Metaverse and More | Piers Morgan Reacts",25000,171,https://www.youtube.com/watch?v=O3OMlwawtok
1363,-VvQap9NecI,Piers Morgan vs Steven Pinker On Modern Day Censorship | Full Interview,24000,603,https://www.youtube.com/watch?v=-VvQap9NecI
1364,UhyopeHQ_Gs,"""The Royal Family Are Like The KARDASHIANS!"" How Americans View The Royals",24000,863,https://www.youtube.com/watch?v=UhyopeHQ_Gs
1365,72OKr3KqWpY,"""It Was An INJUSTICE!"" Skateboarder Who Lost To Trans Woman | PMU",24000,362,https://www.youtube.com/watch?v=72OKr3KqWpY
1366,5wo3h2VUsz4,Piers Morgan Interviews Donald Trump | Official Teaser Trailer,24000,31,https://www.youtube.com/watch?v=5wo3h2VUsz4
1367,-eqhwzVru7s,"Piers Morgan: I'm Back, One Year On From My GMB Walk-Off",24000,50,https://www.youtube.com/watch?v=-eqhwzVru7s
1368,rVqqaKF47eA,Jeremy Kyle Takes On Britain's Most HATED Cyclist!,23000,781,https://www.youtube.com/watch?v=rVqqaKF47eA
1369,wY0UH_HElKs,"""I'm Commited To PGA Tour!"" US Open Champion Matt Fitzpatrick on Golfers Leaving For LIV",23000,759,https://www.youtube.com/watch?v=wY0UH_HElKs
1370,Mj1XhOKwCNA,"""What's Wrong With FRANCE?"" A HEATED Debate on Immigrants and Rwanda Policy",23000,573,https://www.youtube.com/watch?v=Mj1XhOKwCNA
1371,U8oBGa0U0cI,"Johnny Depp Spends £50,000 at UK Restaurant Celebrating Amber Heard Court Case Win",23000,217,https://www.youtube.com/watch?v=U8oBGa0U0cI
1372,uawdAkwl-IQ,"""Let GAY Actors Play STRAIGHT Roles!"" Rupert Everett on Acting Roles",23000,702,https://www.youtube.com/watch?v=uawdAkwl-IQ
1373,-LYW5ZW6YlY,"""It's An Assault On Our Identity!"" Douglas Murray on Cancelling Churchill",23000,463,https://www.youtube.com/watch?v=-LYW5ZW6YlY
1374,KqOetdaBbiI,"""Netflix Are VULTURES!"" Panel React To 'The Crown' Season 5 Trailer",22000,522,https://www.youtube.com/watch?v=KqOetdaBbiI
1375,f7NWKSnIAGU,"""Trump Would Be TERRIBLE!"" Penn Jillette on Donald Trump Running For President 2024",22000,341,https://www.youtube.com/watch?v=f7NWKSnIAGU
1376,VQXKh5UIRNo,"""Fans Don't Care Where The Money's From!"" Harry Redknapp on Newcastle's Owners",22000,456,https://www.youtube.com/watch?v=VQXKh5UIRNo
1377,uMBd0mUp1do,“I’m Like Cristiano Ronaldo!” Usain Bolt on The Mentality Of Being A Champion,22000,842,https://www.youtube.com/watch?v=uMBd0mUp1do
1378,nS8eFn0Nde0,"""We CAN Have RESTRICTIONS!"" Jerry Springer on Gun Laws in America",22000,1176,https://www.youtube.com/watch?v=nS8eFn0Nde0
1379,sthJViDp8lo,Meghan Markle or Piers Morgan | Who Said It?,21000,188,https://www.youtube.com/watch?v=sthJViDp8lo
1380,ipwrh0TU2IE,The FULL UNSEEN Adam Carolla Interview With Piers Morgan | PMU,21000,668,https://www.youtube.com/watch?v=ipwrh0TU2IE
1381,RSMH1PkmttI,"""He Wants To Distance Himself"" | George Pataki on President Joe Biden's 9/11 No-Show",20000,333,https://www.youtube.com/watch?v=RSMH1PkmttI
1382,TPPlDTK92z0,Katherine Jenkins Performs 'Blinded By Your Grace' Live In Studio,20000,184,https://www.youtube.com/watch?v=TPPlDTK92z0
1383,1O7gmOFQpqw,"""They're Just A PRIVILEGED Family!"" Julie Bindel on The Royal Family and Commonwealth",20000,313,https://www.youtube.com/watch?v=1O7gmOFQpqw
1384,nWi5jeTDInQ,"Biden In Court Over ""ENORMOUS Censorship Complex"" Of Administration During Covid Pandemic",19000,767,https://www.youtube.com/watch?v=nWi5jeTDInQ
1385,lRKkmB-rOBI,"""King Charles III Has What It Takes!"" Piers Morgan On Whether New Monarch Will Succeed",19000,356,https://www.youtube.com/watch?v=lRKkmB-rOBI
1386,cU4EuNGrA-g,"""Tax Cuts Doesn't Deliver GROWTH!"" Grace Blakeley on Liz Truss' Economic Plan",19000,522,https://www.youtube.com/watch?v=cU4EuNGrA-g
1387,LZcYyFKKzZE,"""It Was MORE Exciting Than 1966!"" Sir Geoff Hurst on Lionesses Winning Euro 2022",19000,605,https://www.youtube.com/watch?v=LZcYyFKKzZE
1388,2asI2MdgKnQ,ASKING THE PUBLIC: WHAT IS A WOMAN?,19000,210,https://www.youtube.com/watch?v=2asI2MdgKnQ
1389,SaLaKrxVjb4,"Ricky Gervais, Tyson Fury and More React To Piers Morgan's New Show | PMU",19000,156,https://www.youtube.com/watch?v=SaLaKrxVjb4
1390,Pl2kYKGXQzQ,"""Elon Musk Will Be A Hero"" Tucker Carlson On Twitter Takeover | PMU",18000,543,https://www.youtube.com/watch?v=Pl2kYKGXQzQ
1391,MVxrgo3WtmI,Piers Morgan: 'Politicians Rebuilding Trust Starts With Saying Sorry',17000,199,https://www.youtube.com/watch?v=MVxrgo3WtmI
1392,6BsUoKMa-0c,Amber Heard V Johnny Depp - All The Reaction | PMU,17000,514,https://www.youtube.com/watch?v=6BsUoKMa-0c
1393,hZhH05OBW90,The Most Emotional Moments From Piers Morgan Uncensored,17000,859,https://www.youtube.com/watch?v=hZhH05OBW90
1394,Fr_2LYdEIEs,Rishi Sunak On Liz Truss' Resignation And Finding Out He Would Be Prime Minister,16000,564,https://www.youtube.com/watch?v=Fr_2LYdEIEs
1395,jrvzQYK6wN0,Mother Of Sandy Hook Victim Has A Message For Alex Jones After Lawsuit,16000,439,https://www.youtube.com/watch?v=jrvzQYK6wN0
1396,93bjOmbdpuQ,"""Grow Up You BABY!"" Piers Morgan on Nick Kyrgios Smashing TWO Rackets After Loss",16000,155,https://www.youtube.com/watch?v=93bjOmbdpuQ
1397,qqtn3IpN9us,"""NO Evidence Suggests An Assassination Attempt!"" Tom Bower on Princess Diana's Death",15000,481,https://www.youtube.com/watch?v=qqtn3IpN9us
1398,MWFVQxNX12k,"""I Wish I Knew My Father Better"" An Emotional Don McLean Interview",15000,862,https://www.youtube.com/watch?v=MWFVQxNX12k
1399,A7ixyYnBuIc,"New Partygate Photos, Prince Andrew and Pitch Invasions | Brain Dump",15000,498,https://www.youtube.com/watch?v=A7ixyYnBuIc
1400,OdlmUiKvejg,"""The Time For Monarchy Has Passed!"" Kate Smurthwaite on The Royal Family | PMU",15000,473,https://www.youtube.com/watch?v=OdlmUiKvejg
1401,YmfzphP1dqs,Piers Morgan: My Mission Statement,15000,421,https://www.youtube.com/watch?v=YmfzphP1dqs
1402,YyeOZfiTvlo,"Every Time Guests WALKED OUT Mid-Interview ft Donald Trump, MP's and More",14000,324,https://www.youtube.com/watch?v=YyeOZfiTvlo
1403,aY6sHndI3pQ,"Mickey Rourke on Amber Heard, Tom Cruise and More! | The Best Moments This Week",14000,338,https://www.youtube.com/watch?v=aY6sHndI3pQ
1404,uZMhSYMpnhY,"MP STORMS OFF Because His ""Wife Would DIVORCE Him"" If He Spoke To Piers Morgan",14000,316,https://www.youtube.com/watch?v=uZMhSYMpnhY
1405,Y1UUB4VbleI,Piers Morgan Reacts to Boris Johnson WINNING Vote of Confidence,14000,1275,https://www.youtube.com/watch?v=Y1UUB4VbleI
1406,o0n7UC6ZtiQ,"""We Need Her To Go On!"" Brian Blessed on The Queen's 70-Year Reign",14000,637,https://www.youtube.com/watch?v=o0n7UC6ZtiQ
1407,1yvJ0gsiEhU,This Man Holds The WORLD RECORD For EATING BIG MACS!?,14000,230,https://www.youtube.com/watch?v=1yvJ0gsiEhU
1408,BDahIKva2yw,"""I'm SCARED To Perform!"" Howie Mandel on Chris Rock and Dave Chappelle Assaults",14000,452,https://www.youtube.com/watch?v=BDahIKva2yw
1409,1yvBpLRI9YU,"""The Child Wants To!"" Father Defends Letting His Six-Year-Old Run Marathon | PMU",14000,432,https://www.youtube.com/watch?v=1yvBpLRI9YU
1410,eM3vPPAdYBQ,"""I Was Very Emotional!"" Sharon Osbourne On Queen Elizabeth II's Funeral",13000,981,https://www.youtube.com/watch?v=eM3vPPAdYBQ
1411,libyfEJKKHE,Equal Pay For Women Footballers? And The Cost Of Living Crisis | Brain Dump,13000,566,https://www.youtube.com/watch?v=libyfEJKKHE
1412,qmiEMbHU5No,"""It's Not A Good Idea!"" Bertie Ahern on Irish Referendum | PMU",13000,433,https://www.youtube.com/watch?v=qmiEMbHU5No
1413,T9S60wHOzWs,"""I Would've Won The Euros!"" 'Big Sam' Allardyce On Being Sacked As England Manager",12000,592,https://www.youtube.com/watch?v=T9S60wHOzWs
1414,_MB4DzxbxE0,Can A WOMAN Have A P*nis? Platinum Jubilee Parties BANNED? | Brain Dump,12000,644,https://www.youtube.com/watch?v=_MB4DzxbxE0
1415,bNvt1h2GSUg,"""It's NOT just GUNS and Mental Health!"" Ex Police Officer on Mass Shootings In U.S",12000,839,https://www.youtube.com/watch?v=bNvt1h2GSUg
1416,kvL1W_WzwU0,"Zelenskys, David Beckham, Ellie Goulding and More Attend Kyiv Summit",11000,481,https://www.youtube.com/watch?v=kvL1W_WzwU0
1417,b6Q8NmYiI6w,The Transport Secretary On Rail Strikes | Grant Shapps' Full Interview,11000,1739,https://www.youtube.com/watch?v=b6Q8NmYiI6w
1418,wGqT_2o8oxA,The FULL Interview With Deepak Chopra | Piers Morgan Uncensored,11000,616,https://www.youtube.com/watch?v=wGqT_2o8oxA
1419,I9vkCbwChNE,"""I'd Keep The Nutter IN!"" Sharon Osbourne on Keeping Boris Johnson as Prime Minister",11000,400,https://www.youtube.com/watch?v=I9vkCbwChNE
1420,tnAYFnMqP7U,"""Let Britney Be!"" Tomi Lahren and Louis Walsh on Britney Spears | PMU",11000,380,https://www.youtube.com/watch?v=tnAYFnMqP7U
1421,N0L-TzY9m4c,Piers Morgan Dismantles Cancel Culture On The Five,11000,198,https://www.youtube.com/watch?v=N0L-TzY9m4c
1422,eG99vEQhAG8,"Elon Musk, Plus Size Models and Keir Starmer | Piers Morgan Reacts",11000,198,https://www.youtube.com/watch?v=eG99vEQhAG8
1423,ASglTJSYb60,"""Twitter Needed A New Sheriff!"" The Babylon Bee CEO On Free Speech In Social Media",10000,875,https://www.youtube.com/watch?v=ASglTJSYb60
1424,Ffs2OVw0rJQ,"""Putin IS BLUFFING!"" Garry Kasparov on Russia's Nuclear Threat | PMU",10000,396,https://www.youtube.com/watch?v=Ffs2OVw0rJQ
1425,MQsCLebRA6c,Journalist Tells How His Life Was Saved By 'Vision' Of His Children,9900,596,https://www.youtube.com/watch?v=MQsCLebRA6c
1426,Td8HZ4QpMBs,Brain Dump: Keir Starmer's Beergate and Prince Harry's Acting Debut | PMU,9900,517,https://www.youtube.com/watch?v=Td8HZ4QpMBs
1427,KttrRNB9QgM,"""If You Erase History, You'll Repeat It Again"" Martin Luther King's Niece On Racism In America",9800,619,https://www.youtube.com/watch?v=KttrRNB9QgM
1428,wztX5-35A6c,"Brain Dump: Dave Chappelle Attack, Sending Migrants to Rwanda And More | PMU",9800,495,https://www.youtube.com/watch?v=wztX5-35A6c
1429,l3ELeRe9Fpw,"""Boris Becker Should've Been Smarter!"" Martina Reacts To Becker's Prison Sentencing | PMU",9800,121,https://www.youtube.com/watch?v=l3ELeRe9Fpw
1430,pKA-rItFSI0,"Brain Dump: Vladimir Putin, P*rn Watching MP and Alex Jones | PMU",9800,533,https://www.youtube.com/watch?v=pKA-rItFSI0
1431,gZPc2LUJ0DM,Union Boss EXPOSED For Having Piers Morgan's GMB Walkout As His Profile Picture!,9600,773,https://www.youtube.com/watch?v=gZPc2LUJ0DM
1432,BFZIN69Bx4g,Should We Forgive Prince Andrew? And 28 Tory MPs vs Boris Johnson | Brain Dump,9600,459,https://www.youtube.com/watch?v=BFZIN69Bx4g
1433,-A-NNbyE6wQ,"Cristiano Ronaldo, Joe Biden and More | Piers Morgan Reacts",9400,204,https://www.youtube.com/watch?v=-A-NNbyE6wQ
1434,D9M93_jmmmw,"Jimmy Kimmel Previews Piers Morgan vs ""Sweaty"" Trump | Parody",9100,81,https://www.youtube.com/watch?v=D9M93_jmmmw
1435,HbmX9z-Pguw,Brain Dump: Kim Kardashian At Met Gala and U.S Abortion Laws | PMU,9000,570,https://www.youtube.com/watch?v=HbmX9z-Pguw
1436,xJaIzaAhMB8,"""It Is INHUMANE"" Syrian Refugee Agrees With Prince Charles on Rwanda Policy",8800,821,https://www.youtube.com/watch?v=xJaIzaAhMB8
1437,PE_sl8XJMBE,Who Is The Man Behind Viral TikTok Binley Mega Chippy?,8800,372,https://www.youtube.com/watch?v=PE_sl8XJMBE
1438,BzeHHfW8mdk,"""Trump Will Run, But NOT WIN!"" Geraldo Rivera On Donald Trump As President | PMU",8800,520,https://www.youtube.com/watch?v=BzeHHfW8mdk
1439,II8nsSlgP5g,"""Biden Made A Mistake!"" Leon Panetta Criticises President Biden's Documents Scandal",8600,628,https://www.youtube.com/watch?v=II8nsSlgP5g
1440,zF26df2didk,Brain Dump: President Meghan Markle!? And Deborah James' Story | PMU,8600,426,https://www.youtube.com/watch?v=zF26df2didk
1441,TrOa9CXtw4s,Piers Morgan is FAVOURITE To Become The Next Prime Minister?,8500,178,https://www.youtube.com/watch?v=TrOa9CXtw4s
1442,Jnx3P3OF_yk,"Suella Braverman ""Breached MULTIPLE Codes"" Says Sacked Tory Party Chairman Jake Berry",8400,435,https://www.youtube.com/watch?v=Jnx3P3OF_yk
1443,4NU0hdZdU-E,"Frankie Dettori On ""England's Mother"" Queen Elizabeth II",8400,486,https://www.youtube.com/watch?v=4NU0hdZdU-E
1444,0447nmCt0Hs,Boris Johnson's Lockdown Party And More | Piers Morgan Reacts,8400,136,https://www.youtube.com/watch?v=0447nmCt0Hs
1445,xdTpWSgjYcA,"“After Last Night, Trump WILL Run Again!” Donald Trump's Advisor Reacts to FBI Raid",8300,517,https://www.youtube.com/watch?v=xdTpWSgjYcA
1446,vAZJtVIiKt8,"Nicki Minaj, Joe Rogan and NFTs | Piers Morgan Reacts",8300,214,https://www.youtube.com/watch?v=vAZJtVIiKt8
1447,_EDdQOLds7o,"""We're DESTROYING Earth!"" William Shatner After Going To Space",8200,411,https://www.youtube.com/watch?v=_EDdQOLds7o
1448,r4afQ0g49pk,Piers Morgan Interviews Ukrainians Whose Home Was Bombed,8100,682,https://www.youtube.com/watch?v=r4afQ0g49pk
1449,twUwxgd6Hyg,Sharon Osbourne Joins Piers Morgan on TalkTV!,7900,36,https://www.youtube.com/watch?v=twUwxgd6Hyg
1450,QMaQo2kh-B8,Piers Morgan Called A C***? KLITSCHKO vs FURY Rematch!? | PMU Best Moments,7800,522,https://www.youtube.com/watch?v=QMaQo2kh-B8
1451,_oe_zBZi9Eg,"""Biden Could Be Stronger!"" - Gen. Keane On Russian Nuclear Threat | PMU",7700,516,https://www.youtube.com/watch?v=_oe_zBZi9Eg
